date,amount,price,sid,symbol,value
2017-02-27 15:00:00+00:00,-1,3605.0,0,leg,3605.0
2017-02-27 15:00:00+00:00,1,710.5,1,right,-710.5
2017-02-28 09:10:00+00:00,1,3608.0,0,leg,-3608.0
2017-02-28 09:10:00+00:00,-1,713.0,1,right,713.0
2017-02-28 15:00:00+00:00,-1,3495.0,0,leg,3495.0
2017-02-28 15:00:00+00:00,1,691.0,1,right,-691.0
2017-03-08 11:05:00+00:00,-1,3419.0,0,leg,3419.0
2017-03-08 11:05:00+00:00,1,659.0,1,right,-659.0
2017-03-08 15:00:00+00:00,1,3438.0,0,leg,-3438.0
2017-03-08 15:00:00+00:00,-1,663.5,1,right,663.5
2017-03-09 09:10:00+00:00,-1,3381.0,0,leg,3381.0
2017-03-09 09:10:00+00:00,1,650.5,1,right,-650.5
2017-03-09 15:00:00+00:00,1,3391.0,0,leg,-3391.0
2017-03-09 15:00:00+00:00,-1,657.5,1,right,657.5
2017-03-15 09:10:00+00:00,-1,3644.0,0,leg,3644.0
2017-03-15 09:10:00+00:00,1,717.0,1,right,-717.0
2017-03-15 15:00:00+00:00,1,3638.0,0,leg,-3638.0
2017-03-15 15:00:00+00:00,-1,722.0,1,right,722.0
2017-03-23 09:10:00+00:00,1,3174.0,0,leg,-3174.0
2017-03-23 09:10:00+00:00,-1,589.0,1,right,589.0
2017-03-23 15:00:00+00:00,-1,3136.0,0,leg,3136.0
2017-03-23 15:00:00+00:00,1,582.0,1,right,-582.0
2017-03-31 09:10:00+00:00,1,3182.0,0,leg,-3182.0
2017-03-31 09:10:00+00:00,-1,566.0,1,right,566.0
2017-03-31 15:00:00+00:00,-1,3151.0,0,leg,3151.0
2017-03-31 15:00:00+00:00,1,552.5,1,right,-552.5
2017-04-17 11:10:00+00:00,1,2915.0,0,leg,-2915.0
2017-04-17 11:10:00+00:00,-1,493.5,1,right,493.5
2017-04-17 15:00:00+00:00,-1,2915.0,0,leg,2915.0
2017-04-17 15:00:00+00:00,1,493.5,1,right,-493.5
2017-04-25 13:40:00+00:00,1,2956.0,0,leg,-2956.0
2017-04-25 13:40:00+00:00,-1,500.0,1,right,500.0
2017-04-25 15:00:00+00:00,-1,2945.0,0,leg,2945.0
2017-04-25 15:00:00+00:00,1,497.0,1,right,-497.0
2017-05-04 09:10:00+00:00,1,3020.0,0,leg,-3020.0
2017-05-04 09:10:00+00:00,-1,491.5,1,right,491.5
2017-05-04 15:00:00+00:00,-1,2939.0,0,leg,2939.0
2017-05-04 15:00:00+00:00,1,485.0,1,right,-485.0
2017-05-08 14:00:00+00:00,1,3011.0,0,leg,-3011.0
2017-05-08 14:00:00+00:00,-1,471.0,1,right,471.0
2017-05-08 15:00:00+00:00,-1,3013.0,0,leg,3013.0
2017-05-08 15:00:00+00:00,1,469.5,1,right,-469.5
2017-05-09 09:25:00+00:00,1,3025.0,0,leg,-3025.0
2017-05-09 09:25:00+00:00,-1,467.5,1,right,467.5
2017-05-09 15:00:00+00:00,-1,3012.0,0,leg,3012.0
2017-05-09 15:00:00+00:00,1,465.5,1,right,-465.5
2017-05-18 13:45:00+00:00,1,3135.0,0,leg,-3135.0
2017-05-18 13:45:00+00:00,-1,475.5,1,right,475.5
2017-05-18 15:00:00+00:00,-1,3149.0,0,leg,3149.0
2017-05-18 15:00:00+00:00,1,471.0,1,right,-471.0
2017-06-01 09:10:00+00:00,-1,3098.0,0,leg,3098.0
2017-06-01 09:10:00+00:00,1,422.0,1,right,-422.0
2017-06-01 15:00:00+00:00,1,3097.0,0,leg,-3097.0
2017-06-01 15:00:00+00:00,-1,420.5,1,right,420.5
2017-06-02 09:25:00+00:00,-1,3056.0,0,leg,3056.0
2017-06-02 09:25:00+00:00,1,421.5,1,right,-421.5
2017-06-02 15:00:00+00:00,1,3034.0,0,leg,-3034.0
2017-06-02 15:00:00+00:00,-1,428.5,1,right,428.5
2017-06-08 09:15:00+00:00,-1,2944.0,0,leg,2944.0
2017-06-08 09:15:00+00:00,1,425.5,1,right,-425.5
2017-06-08 11:25:00+00:00,1,3006.0,0,leg,-3006.0
2017-06-08 11:25:00+00:00,-1,434.5,1,right,434.5
2017-06-29 09:55:00+00:00,-1,3311.0,0,leg,3311.0
2017-06-29 09:55:00+00:00,1,476.0,1,right,-476.0
2017-06-29 15:00:00+00:00,1,3299.0,0,leg,-3299.0
2017-06-29 15:00:00+00:00,-1,477.5,1,right,477.5
2017-07-03 09:10:00+00:00,1,3393.0,0,leg,-3393.0
2017-07-03 09:10:00+00:00,-1,478.0,1,right,478.0
2017-07-03 15:00:00+00:00,-1,3399.0,0,leg,3399.0
2017-07-03 15:00:00+00:00,1,484.5,1,right,-484.5
2017-07-20 13:40:00+00:00,-1,3569.0000000000005,0,leg,3569.0000000000005
2017-07-20 13:40:00+00:00,1,525.0,1,right,-525.0
2017-07-20 15:00:00+00:00,1,3500.0,0,leg,-3500.0
2017-07-20 15:00:00+00:00,-1,519.5,1,right,519.5
2017-08-08 11:10:00+00:00,1,4080.000000000002,0,leg,-4080.000000000002
2017-08-08 11:10:00+00:00,-1,561.0,1,right,561.0
2017-08-08 15:00:00+00:00,-1,4045.0,0,leg,4045.0
2017-08-08 15:00:00+00:00,1,548.5,1,right,-548.5
2017-08-17 09:25:00+00:00,-1,3847.0,0,leg,3847.0
2017-08-17 09:25:00+00:00,1,560.5,1,right,-560.5
2017-08-17 15:00:00+00:00,1,3812.0,0,leg,-3812.0
2017-08-17 15:00:00+00:00,-1,554.0,1,right,554.0
2017-08-23 09:10:00+00:00,-1,3769.0,0,leg,3769.0
2017-08-23 09:10:00+00:00,1,575.5,1,right,-575.5
2017-08-23 15:00:00+00:00,1,3786.0,0,leg,-3786.0
2017-08-23 15:00:00+00:00,-1,579.0,1,right,579.0
2017-08-28 09:10:00+00:00,1,3831.0,0,leg,-3831.0
2017-08-28 09:10:00+00:00,-1,559.5,1,right,559.5
2017-08-28 15:00:00+00:00,-1,3926.0,0,leg,3926.0
2017-08-28 15:00:00+00:00,1,571.5,1,right,-571.5
2017-09-01 11:20:00+00:00,1,3982.0,0,leg,-3982.0
2017-09-01 11:20:00+00:00,-1,574.5,1,right,574.5
2017-09-01 15:00:00+00:00,-1,4071.000000000002,0,leg,4071.000000000002
2017-09-01 15:00:00+00:00,1,585.5,1,right,-585.5
2017-09-18 11:25:00+00:00,-1,3772.0,0,leg,3772.0
2017-09-18 11:25:00+00:00,1,504.5,1,right,-504.5
